0.1	0.010000000000000002
0.2	0.04000000000000001
0.30000000000000004	0.09000000000000002
0.4	0.16000000000000003
0.5	0.25
0.6	0.36
0.7000000000000001	0.4900000000000001
0.8	0.6400000000000001
0.9	0.81
1.	1.
1.1	1.2100000000000002
1.2000000000000002	1.4400000000000004
1.3000000000000003	1.6900000000000006
1.4000000000000001	1.9600000000000004
1.5000000000000002	2.250000000000001
1.6	2.5600000000000005
1.7000000000000002	2.8900000000000006
1.8000000000000003	3.240000000000001
1.9000000000000001	3.6100000000000003
2.	4.
2.1	4.41
2.2	4.840000000000001
2.3000000000000003	5.290000000000001
2.4000000000000004	5.760000000000002
2.5000000000000004	6.250000000000003
2.6	6.760000000000001
2.7	7.290000000000001
2.8000000000000003	7.840000000000002
2.9000000000000004	8.410000000000002
3.0000000000000004	9.000000000000004
3.1	9.610000000000001
3.2	10.240000000000002
3.3000000000000003	10.890000000000002
3.4000000000000004	11.560000000000002
3.5000000000000004	12.250000000000004
3.6	12.96
3.7	13.690000000000001
3.8000000000000003	14.440000000000001
3.9000000000000004	15.210000000000003
4.	16.
4.1	16.81
4.2	17.64
4.3	18.49
4.3999999999999995	19.359999999999996
4.5	20.25
4.6	21.159999999999997
4.7	22.090000000000003
4.8	23.04
4.9	24.010000000000005
5.	25.
5.1	26.009999999999998
5.2	27.040000000000003
5.3	28.09
5.4	29.160000000000004
5.5	30.25
5.6	31.359999999999996
5.7	32.49
5.8	33.64
5.9	34.81
6.	36.
6.1	37.209999999999994
6.2	38.440000000000005
6.3	39.69
6.4	40.96000000000001
6.5	42.25
6.6	43.559999999999995
6.7	44.89
6.8	46.239999999999995
6.9	47.61000000000001
7.	49.
7.1	50.41
7.2	51.84
7.3	53.29
7.4	54.760000000000005
7.5	56.25
7.6	57.76
7.7	59.290000000000006
7.8	60.839999999999996
7.9	62.410000000000004
8.	64.
8.1	65.61
8.2	67.24
8.3	68.89000000000001
8.4	70.56
8.5	72.25
8.6	73.96
8.7	75.68999999999998
8.8	77.44000000000001
8.9	79.21000000000001
9.	81.
9.1	82.80999999999999
9.2	84.63999999999999
9.3	86.49000000000001
9.4	88.36000000000001
9.5	90.25
9.6	92.16
9.700000000000001	94.09000000000002
9.8	96.04000000000002
9.9	98.01
10.	100.
